Diseases & Risk Factors,Country Name,Gender,Numeric,Confidence_Range,Year_Bin,Numeric_log,Gender_Disease,Numeric_scaled
Noncommunicable diseases,Nepal,Males,9.4857368,7.790813900000001,2000s,2.350015933701816,Males_Noncommunicable diseases,-0.34133486665471
Noncommunicable diseases,Nepal,Females,10.21871,8.5016229,2000s,2.417582920222586,Females_Noncommunicable diseases,-0.34126698818162876
Noncommunicable diseases,Nepal,Males,9.5277023,7.5929576999999995,2000s,2.3540100972074764,Males_Noncommunicable diseases,-0.3413309803542804
Noncommunicable diseases,Nepal,Females,9.8642511,7.9512116,2000s,2.3854776835831117,Females_Noncommunicable diseases,-0.34129981356856254
Noncommunicable diseases,Nepal,Males,9.5697918,7.3988205,2000s,2.3580001024317667,Males_Noncommunicable diseases,-0.34132708257057864
Noncommunicable diseases,Nepal,Females,9.5241861,7.4904007,2000s,2.3536760464120428,Females_Noncommunicable diseases,-0.34133130597912864
Noncommunicable diseases,Nepal,Males,9.6129189,7.355136,2010s,2.3620720231788312,Males_Noncommunicable diseases,-0.34132308869781985
Noncommunicable diseases,Nepal,Females,9.1980619,7.1207442,2010s,2.322197692432154,Females_Noncommunicable diseases,-0.3413615073735737
Noncommunicable diseases,Nepal,Males,9.6596251,7.3081287999999995,2010s,2.366463249263725,Males_Noncommunicable diseases,-0.34131876337523037
Noncommunicable diseases,Nepal,Females,8.8857441,6.941287699999999,2010s,2.2910937294597167,Females_Noncommunicable diseases,-0.3413904301982828
Noncommunicable diseases,Nepal,Males,9.7108088,7.5377062,2010s,2.371253399815584,Males_Noncommunicable diseases,-0.3413140234046521
Noncommunicable diseases,Nepal,Females,8.5865459,6.934745799999999,2010s,2.260360646747948,Females_Noncommunicable diseases,-0.34141813805576604
Noncommunicable diseases,Nepal,Males,9.7676287,7.7871978,2010s,2.3765442905099414,Males_Noncommunicable diseases,-0.3413087614823163
Noncommunicable diseases,Nepal,Females,8.2994366,7.018646600000001,2010s,2.2299538176789677,Females_Noncommunicable diseases,-0.3414447263960921
Noncommunicable diseases,Nepal,Males,9.8325281,8.0924885,2010s,2.3825534686742587,Males_Noncommunicable diseases,-0.34130275134146
Noncommunicable diseases,Nepal,Females,8.0240488,7.1564054,2010s,2.1998931025424993,Females_Noncommunicable diseases,-0.34147022924308457
Noncommunicable diseases,Nepal,Males,9.9055958,8.6103343,2010s,2.3892760336494367,Males_Noncommunicable diseases,-0.34129598475857875
Noncommunicable diseases,Nepal,Females,7.7590985,7.433600900000001,2010s,2.1700929886937,Females_Noncommunicable diseases,-0.3414947655041735
Noncommunicable diseases,Nepal,Males,9.9842319,9.1703719,2010s,2.396460780770116,Males_Noncommunicable diseases,-0.3412887025026967
Noncommunicable diseases,Nepal,Females,7.5029397,7.776823599999999,2010s,2.1404119507637853,Females_Noncommunicable diseases,-0.34151848761053477
Noncommunicable diseases,Nepal,Males,10.066348,9.762138499999999,2010s,2.403908791659021,Males_Noncommunicable diseases,-0.341281097974341
Noncommunicable diseases,Nepal,Females,7.2543755,8.1035077,2010s,2.110743423389868,Females_Noncommunicable diseases,-0.3415415064035256
Noncommunicable diseases,Nepal,Males,10.152924,10.3537118,2010s,2.4117017056791314,Males_Noncommunicable diseases,-0.34127308042788024
Noncommunicable diseases,Nepal,Females,7.0138774,8.3552415,2010s,2.081174713868833,Females_Noncommunicable diseases,-0.34156377821893025
Noncommunicable diseases,Nepal,Males,10.245381,10.9663334,2010s,2.4199574665625176,Males_Noncommunicable diseases,-0.3412645182594603
Noncommunicable diseases,Nepal,Females,6.7823186,8.7123043,2010s,2.0518543143565453,Females_Noncommunicable diseases,-0.3415852221922877
Noncommunicable diseases,Nepal,Males,10.344032,11.836913699999998,,2.428691790660264,Males_Noncommunicable diseases,-0.34125538248308007
Noncommunicable diseases,Nepal,Females,6.5598273,9.0855614,,2.0228483460151714,Females_Noncommunicable diseases,-0.3416058264513764
Noncommunicable diseases,Nepal,Males,10.44835,12.5925254,,2.43784561481266,Males_Noncommunicable diseases,-0.3412457219026456
Noncommunicable diseases,Nepal,Females,6.3460498,9.414204,,1.9941627265740614,Females_Noncommunicable diseases,-0.34162562375130373
Noncommunicable diseases,Nepal,Males,81.94192,10.379069999999999,2000s,4.418140603814824,Males_Noncommunicable diseases,-0.3346249145297067
Noncommunicable diseases,Nepal,Females,84.59865,9.530680000000004,2000s,4.449669511995295,Females_Noncommunicable diseases,-0.3343788826477919
Noncommunicable diseases,Nepal,Males,81.92995,10.330690000000004,2000s,4.417996275544807,Males_Noncommunicable diseases,-0.33462602303588784
Noncommunicable diseases,Nepal,Females,84.64317,9.457639999999998,2000s,4.450189478449786,Females_Noncommunicable diseases,-0.3343747597826973
Noncommunicable diseases,Nepal,Males,81.91796,10.287000000000006,2000s,4.417851685238895,Males_Noncommunicable diseases,-0.3346271333942096
Noncommunicable diseases,Nepal,Females,84.68758,9.389179999999996,2000s,4.450707890947188,Females_Noncommunicable diseases,-0.3343706471043763
Noncommunicable diseases,Nepal,Males,81.90597,10.248080000000002,2000s,4.417707074023602,Males_Noncommunicable diseases,-0.33462824375253136
Noncommunicable diseases,Nepal,Females,84.73189,9.325320000000005,2000s,4.451224868405897,Females_Noncommunicable diseases,-0.3343665436867585
Noncommunicable diseases,Nepal,Males,81.89397,10.213999999999999,2000s,4.417562321256853,Males_Noncommunicable diseases,-0.3346293550369234
Noncommunicable diseases,Nepal,Females,84.77609,9.26607,2000s,4.4517402963291755,Females_Noncommunicable diseases,-0.33436245045591434
Noncommunicable diseases,Nepal,Males,81.88239,10.185099999999991,2000s,4.417422614967985,Males_Noncommunicable diseases,-0.3346304274263618
Noncommunicable diseases,Nepal,Females,84.81895,9.212559999999996,2000s,4.452239844578254,Females_Noncommunicable diseases,-0.334358481318494
Noncommunicable diseases,Nepal,Males,81.87079,10.161169999999998,2000s,4.417282647819012,Males_Noncommunicable diseases,-0.3346315016679408
Noncommunicable diseases,Nepal,Females,84.86172,9.163719999999998,2000s,4.452738095206992,Females_Noncommunicable diseases,-0.3343545205157065
Noncommunicable diseases,Nepal,Males,81.85919,10.14224999999999,2000s,4.417142661076493,Males_Noncommunicable diseases,-0.33463257590951984
Noncommunicable diseases,Nepal,Females,84.90439,9.119520000000009,2000s,4.4532349336214825,Females_Noncommunicable diseases,-0.3343505689736223
Noncommunicable diseases,Nepal,Males,81.84759,10.128379999999993,2000s,4.417002654734943,Males_Noncommunicable diseases,-0.33463365015109886
Noncommunicable diseases,Nepal,Females,84.94695,9.080010000000001,2000s,4.4537302454516965,Females_Noncommunicable diseases,-0.33434662761831174
Noncommunicable diseases,Nepal,Males,81.83598,10.119600000000005,2000s,4.41686250806839,Males_Noncommunicable diseases,-0.3346347253187482
Noncommunicable diseases,Nepal,Females,84.98943,9.045190000000005,2000s,4.454224381723082,Females_Noncommunicable diseases,-0.3343426936715638
Noncommunicable diseases,Nepal,Males,81.82394,10.115669999999994,2010s,4.416717150035847,Males_Noncommunicable diseases,-0.3346358403074216
Noncommunicable diseases,Nepal,Females,85.03301,9.01397,2010s,4.454731059816154,Females_Noncommunicable diseases,-0.33433865785707984
Noncommunicable diseases,Nepal,Males,81.8119,10.116889999999998,2010s,4.4165717708712755,Males_Noncommunicable diseases,-0.33463695529609494
Noncommunicable diseases,Nepal,Females,85.0765,8.987410000000011,2010s,4.455236435735539,Females_Noncommunicable diseases,-0.3343346303772289
Noncommunicable diseases,Nepal,Males,81.79985,10.123260000000002,2010s,4.416426249795371,Males_Noncommunicable diseases,-0.33463807121083866
Noncommunicable diseases,Nepal,Females,85.11988,8.965500000000006,2010s,4.45574027909064,Females_Noncommunicable diseases,-0.33433061308415146
Noncommunicable diseases,Nepal,Males,81.7878,10.134800000000013,2010s,4.4162807075399995,Males_Noncommunicable diseases,-0.3346391871255824
Noncommunicable diseases,Nepal,Females,85.16315,8.948180000000008,2010s,4.456242592068416,Females_Noncommunicable diseases,-0.33432660597784775
Noncommunicable diseases,Nepal,Males,81.77573,10.151499999999999,2010s,4.416134902482311,Males_Noncommunicable diseases,-0.33464030489246677
Noncommunicable diseases,Nepal,Females,85.20633,8.93544,2010s,4.456743608848222,Females_Noncommunicable diseases,-0.3343226072061769
Noncommunicable diseases,Nepal,Males,81.76325,10.173110000000008,2010s,4.41598412228512,Males_Noncommunicable diseases,-0.3346414606282345
Noncommunicable diseases,Nepal,Females,85.2506,8.926209999999998,2010s,4.457257012409012,Females_Noncommunicable diseases,-0.3343185074928404
Noncommunicable diseases,Nepal,Males,37.6,15.999999999999996,1990s,3.653252276470785,Males_Noncommunicable diseases,-0.33873128816395476
Noncommunicable diseases,Nepal,Females,32.9,15.0,1990s,3.5234150143864045,Females_Noncommunicable diseases,-0.33916654121752043
Noncommunicable diseases,Nepal,Males,37.9,15.300000000000004,2000s,3.6609942506244004,Males_Noncommunicable diseases,-0.3387035060541527
Noncommunicable diseases,Nepal,Females,33.0,14.5,2000s,3.5263605246161616,Females_Noncommunicable diseases,-0.3391572805142531
Noncommunicable diseases,Nepal,Males,38.1,14.700000000000003,2000s,3.66612246699132,Males_Noncommunicable diseases,-0.338684984647618
Noncommunicable diseases,Nepal,Females,33.2,13.700000000000003,2000s,3.5322256440685598,Females_Noncommunicable diseases,-0.3391387591077184
Noncommunicable diseases,Nepal,Males,38.3,14.100000000000001,2000s,3.6712245188752153,Males_Noncommunicable diseases,-0.3386664632410833
Noncommunicable diseases,Nepal,Females,33.3,13.200000000000003,2000s,3.535145354171894,Females_Noncommunicable diseases,-0.339129498404451
Noncommunicable diseases,Nepal,Males,38.5,13.299999999999997,2000s,3.676300671907076,Males_Noncommunicable diseases,-0.33864794183454855
Noncommunicable diseases,Nepal,Females,33.4,12.399999999999999,2000s,3.5380565643793527,Females_Noncommunicable diseases,-0.33912023770118366
Noncommunicable diseases,Nepal,Males,38.6,12.700000000000003,2000s,3.6788291182604347,Males_Noncommunicable diseases,-0.3386386811312812
Noncommunicable diseases,Nepal,Females,33.5,11.700000000000003,2000s,3.5409593240373143,Females_Noncommunicable diseases,-0.3391109769979163
Noncommunicable diseases,Nepal,Males,38.8,12.200000000000003,2000s,3.6838669122903918,Males_Noncommunicable diseases,-0.3386201597247465
Noncommunicable diseases,Nepal,Females,33.6,10.900000000000002,2000s,3.543853682063679,Females_Noncommunicable diseases,-0.33910171629464897
Noncommunicable diseases,Nepal,Males,38.9,11.699999999999996,2000s,3.686376323895818,Males_Noncommunicable diseases,-0.3386108990214792
Noncommunicable diseases,Nepal,Females,33.7,10.399999999999999,2000s,3.5467396869528134,Females_Noncommunicable diseases,-0.3390924555913816
Noncommunicable diseases,Nepal,Males,39.0,11.200000000000003,2000s,3.6888794541139363,Males_Noncommunicable diseases,-0.3386016383182118
Noncommunicable diseases,Nepal,Females,33.8,9.999999999999996,2000s,3.5496173867804286,Females_Noncommunicable diseases,-0.3390831948881143
Noncommunicable diseases,Nepal,Males,39.1,10.699999999999996,2000s,3.6913763343125234,Males_Noncommunicable diseases,-0.33859237761494443
Noncommunicable diseases,Nepal,Females,33.9,9.600000000000001,2000s,3.5524868292083815,Females_Noncommunicable diseases,-0.3390739341848469
Noncommunicable diseases,Nepal,Males,39.2,10.200000000000003,2000s,3.6938669956249757,Males_Noncommunicable diseases,-0.3385831169116771
Noncommunicable diseases,Nepal,Females,34.0,9.200000000000003,2000s,3.5553480614894135,Females_Noncommunicable diseases,-0.33906467348157954
Noncommunicable diseases,Nepal,Males,39.2,9.5,2010s,3.6938669956249757,Males_Noncommunicable diseases,-0.3385831169116771
Noncommunicable diseases,Nepal,Females,34.0,8.7,2010s,3.5553480614894135,Females_Noncommunicable diseases,-0.33906467348157954
Noncommunicable diseases,Nepal,Males,39.2,9.099999999999994,2010s,3.6938669956249757,Males_Noncommunicable diseases,-0.3385831169116771
Noncommunicable diseases,Nepal,Females,34.0,8.300000000000004,2010s,3.5553480614894135,Females_Noncommunicable diseases,-0.33906467348157954
Noncommunicable diseases,Nepal,Males,39.3,8.600000000000001,2010s,3.696351468952637,Males_Noncommunicable diseases,-0.33857385620840974
Noncommunicable diseases,Nepal,Females,34.0,8.100000000000001,2010s,3.5553480614894135,Females_Noncommunicable diseases,-0.33906467348157954
Noncommunicable diseases,Nepal,Males,39.3,8.600000000000001,2010s,3.696351468952637,Males_Noncommunicable diseases,-0.33857385620840974
Noncommunicable diseases,Nepal,Females,34.0,7.800000000000001,2010s,3.5553480614894135,Females_Noncommunicable diseases,-0.33906467348157954
Noncommunicable diseases,Nepal,Males,39.3,8.600000000000001,2010s,3.696351468952637,Males_Noncommunicable diseases,-0.33857385620840974
Noncommunicable diseases,Nepal,Females,34.0,7.899999999999999,2010s,3.5553480614894135,Females_Noncommunicable diseases,-0.33906467348157954
Noncommunicable diseases,Nepal,Males,39.4,9.100000000000001,2010s,3.6988297849671046,Males_Noncommunicable diseases,-0.3385645955051424
Noncommunicable diseases,Nepal,Females,34.0,8.200000000000003,2010s,3.5553480614894135,Females_Noncommunicable diseases,-0.33906467348157954
Noncommunicable diseases,Nepal,Males,39.5,9.799999999999997,2010s,3.7013019741124933,Males_Noncommunicable diseases,-0.338555334801875
Noncommunicable diseases,Nepal,Females,34.0,9.0,2010s,3.5553480614894135,Females_Noncommunicable diseases,-0.33906467348157954
Noncommunicable diseases,Nepal,Males,39.5,10.899999999999999,2010s,3.7013019741124933,Males_Noncommunicable diseases,-0.338555334801875
Noncommunicable diseases,Nepal,Females,33.9,10.0,2010s,3.5524868292083815,Females_Noncommunicable diseases,-0.3390739341848469
Noncommunicable diseases,Nepal,Males,39.6,12.299999999999997,2010s,3.703768066607687,Males_Noncommunicable diseases,-0.33854607409860765
Noncommunicable diseases,Nepal,Females,33.9,11.399999999999999,2010s,3.5524868292083815,Females_Noncommunicable diseases,-0.3390739341848469
Noncommunicable diseases,Nepal,Males,16.2,13.099999999999998,1990s,2.8449093838194073,Males_Noncommunicable diseases,-0.3407130786631688
Noncommunicable diseases,Nepal,Females,21.0,14.899999999999999,1990s,3.091042453358316,Females_Noncommunicable diseases,-0.3402685649063357
Noncommunicable diseases,Nepal,Males,16.6,12.8,2000s,2.8678989020441064,Males_Noncommunicable diseases,-0.34067603585009937
Noncommunicable diseases,Nepal,Females,21.5,14.899999999999999,2000s,3.1135153092103742,Females_Noncommunicable diseases,-0.34022226138999895
Noncommunicable diseases,Nepal,Males,17.1,12.6,2000s,2.89591193827178,Males_Noncommunicable diseases,-0.3406297323337626
Noncommunicable diseases,Nepal,Females,22.0,15.0,2000s,3.1354942159291497,Females_Noncommunicable diseases,-0.34017595787366217
Noncommunicable diseases,Nepal,Males,17.6,12.3,2000s,2.9231615807191558,Males_Noncommunicable diseases,-0.3405834288174258
Noncommunicable diseases,Nepal,Females,22.6,15.1,2000s,3.1612467120315646,Females_Noncommunicable diseases,-0.34012039365405805
Noncommunicable diseases,Nepal,Males,18.2,12.000000000000002,2000s,2.954910279033736,Males_Noncommunicable diseases,-0.3405278645978217
Noncommunicable diseases,Nepal,Females,23.2,14.8,2000s,3.186352633162641,Females_Noncommunicable diseases,-0.34006482943445393
Noncommunicable diseases,Nepal,Males,18.8,11.8,2000s,2.9856819377004897,Males_Noncommunicable diseases,-0.3404723003782175
Noncommunicable diseases,Nepal,Females,23.8,14.600000000000001,2000s,3.2108436531709366,Females_Noncommunicable diseases,-0.34000926521484975
Noncommunicable diseases,Nepal,Males,19.4,11.5,2000s,3.0155349008501706,Males_Noncommunicable diseases,-0.3404167361586134
Noncommunicable diseases,Nepal,Females,24.5,14.400000000000002,2000s,3.2386784521643803,Females_Noncommunicable diseases,-0.3399444402919783
Noncommunicable diseases,Nepal,Males,20.0,11.3,2000s,3.044522437723423,Males_Noncommunicable diseases,-0.3403611719390093
Noncommunicable diseases,Nepal,Females,25.2,14.100000000000001,2000s,3.265759410767051,Females_Noncommunicable diseases,-0.3398796153691068
Noncommunicable diseases,Nepal,Males,20.7,11.100000000000001,2000s,3.077312260546414,Males_Noncommunicable diseases,-0.3402963470161378
Noncommunicable diseases,Nepal,Females,26.0,13.700000000000003,2000s,3.295836866004329,Females_Noncommunicable diseases,-0.33980552974296796
Noncommunicable diseases,Nepal,Males,21.5,10.700000000000003,2000s,3.1135153092103742,Males_Noncommunicable diseases,-0.34022226138999895
