Diseases & Risk Factors,Year,Country Name,Gender,Numeric,Lower Confidence Limit,Upper Confidence Limit
Physical inactivity,2005,Nepal,Females,904.5076,488.7445,1483.856
Physical inactivity,2006,Nepal,Males,1001.485,560.5101,1655.354
Physical inactivity,2006,Nepal,Females,966.7264,522.4137,1579.64
Physical inactivity,2007,Nepal,Males,1085.431,610.1398,1768.804
Physical inactivity,2007,Nepal,Females,1037.765,559.8369,1699.355
Physical inactivity,2008,Nepal,Males,1195.219,674.4504,1945.879
Physical inactivity,2008,Nepal,Females,1114.974,600.845,1826.014
Physical inactivity,2009,Nepal,Males,1326.661,747.3815,2158.434
Physical inactivity,2009,Nepal,Females,1194.969,641.8986,1966.434
Physical inactivity,2010,Nepal,Males,1422.245,798.3306,2321.235
Physical inactivity,2010,Nepal,Females,1276.807,684.2466,2110.285
Physical inactivity,2011,Nepal,Males,1555.731,873.2428,2545.263
Physical inactivity,2011,Nepal,Females,1395.943,741.0471,2305.611
Physical inactivity,2012,Nepal,Males,1658.947,931.8553,2726.214
Physical inactivity,2012,Nepal,Females,1518.504,801.3853,2515.126
Physical inactivity,2013,Nepal,Males,1737.285,971.1642,2861.679
Physical inactivity,2013,Nepal,Females,1629.714,856.1044,2715.898
Physical inactivity,2014,Nepal,Males,1823.492,1009.774,3022.832
Physical inactivity,2014,Nepal,Females,1750.591,916.5071,2939.272
Physical inactivity,2015,Nepal,Males,1870.263,1038.353,3117.864
Physical inactivity,2015,Nepal,Females,1843.425,966.6326,3103.665
Physical inactivity,2016,Nepal,Males,1902.02,1052.655,3176.08
Physical inactivity,2016,Nepal,Females,1968.548,1020.9,3330.183
Physical inactivity,2017,Nepal,Males,1965.633,1080.304,3297.386
Physical inactivity,2017,Nepal,Females,2068.175,1066.404,3504.776
Physical inactivity,2018,Nepal,Males,2057.763,1124.266,3457.268
Physical inactivity,2018,Nepal,Females,2172.51,1113.424,3684.536
Physical inactivity,2019,Nepal,Males,2135.681,1160.956,3587.979
Physical inactivity,2019,Nepal,Females,2256.062,1150.212,3844.843
Physical inactivity,2000,Nepal,Males,459.4534,no data,no data
Physical inactivity,2000,Nepal,Females,500.9671,no data,no data
Physical inactivity,2010,Nepal,Males,600.0223,no data,no data
Physical inactivity,2010,Nepal,Females,515.1641,no data,no data
Physical inactivity,2015,Nepal,Males,662.8102,no data,no data
Physical inactivity,2015,Nepal,Females,541.2856,no data,no data
Physical inactivity,2019,Nepal,Males,673.5441,no data,no data
Physical inactivity,2019,Nepal,Females,543.5753,no data,no data
Physical inactivity,2000,Nepal,Males,161.7744,no data,no data
Physical inactivity,2000,Nepal,Females,148.9047,no data,no data
Physical inactivity,2010,Nepal,Males,227.804,no data,no data
Physical inactivity,2010,Nepal,Females,149.9843,no data,no data
Physical inactivity,2015,Nepal,Males,255.333,no data,no data
Physical inactivity,2015,Nepal,Females,153.8401,no data,no data
Physical inactivity,2019,Nepal,Males,262.8762,no data,no data
Physical inactivity,2019,Nepal,Females,154.2,no data,no data
Physical inactivity,2000,Nepal,Males,11.14325802,no data,no data
Physical inactivity,2000,Nepal,Females,12.64576361,no data,no data
Physical inactivity,2001,Nepal,Males,11.2396191,no data,no data
Physical inactivity,2001,Nepal,Females,12.70725538,no data,no data
Physical inactivity,2002,Nepal,Males,11.64866519,no data,no data
Physical inactivity,2002,Nepal,Females,12.93012441,no data,no data
Physical inactivity,2003,Nepal,Males,12.24074113,no data,no data
Physical inactivity,2003,Nepal,Females,13.27294282,no data,no data
Physical inactivity,2004,Nepal,Males,12.705488,no data,no data
Physical inactivity,2004,Nepal,Females,13.4002744,no data,no data
Physical inactivity,2005,Nepal,Males,13.61618111,no data,no data
Physical inactivity,2005,Nepal,Females,13.93794801,no data,no data
Physical inactivity,2006,Nepal,Males,14.45364012,no data,no data
Physical inactivity,2006,Nepal,Females,14.32126701,no data,no data
Physical inactivity,2007,Nepal,Males,15.05285696,no data,no data
Physical inactivity,2007,Nepal,Females,14.81487831,no data,no data
Physical inactivity,2008,Nepal,Males,15.93672671,no data,no data
Physical inactivity,2008,Nepal,Females,15.45396003,no data,no data
Physical inactivity,2009,Nepal,Males,17.04389228,no data,no data
Physical inactivity,2009,Nepal,Females,16.19699385,no data,no data
Physical inactivity,2010,Nepal,Males,17.79139517,no data,no data
Physical inactivity,2010,Nepal,Females,17.05140914,no data,no data
Physical inactivity,2011,Nepal,Males,19.04989989,no data,no data
Physical inactivity,2011,Nepal,Females,17.95655024,no data,no data
Physical inactivity,2012,Nepal,Males,20.11898248,no data,no data
Physical inactivity,2012,Nepal,Females,18.89871071,no data,no data
Physical inactivity,2013,Nepal,Males,20.979462,no data,no data
Physical inactivity,2013,Nepal,Females,19.73154369,no data,no data
Physical inactivity,2014,Nepal,Males,21.95078204,no data,no data
Physical inactivity,2014,Nepal,Females,20.72782617,no data,no data
Physical inactivity,2015,Nepal,Males,22.36699696,no data,no data
Physical inactivity,2015,Nepal,Females,21.47458049,no data,no data
Physical inactivity,2016,Nepal,Males,22.5102115,no data,no data
Physical inactivity,2016,Nepal,Females,22.02135677,no data,no data
Physical inactivity,2017,Nepal,Males,22.81230321,no data,no data
Physical inactivity,2017,Nepal,Females,22.27428155,no data,no data
Physical inactivity,2018,Nepal,Males,23.29858361,no data,no data
Physical inactivity,2018,Nepal,Females,22.6348205,no data,no data
Physical inactivity,2019,Nepal,Males,23.58167581,no data,no data
Physical inactivity,2019,Nepal,Females,22.87712279,no data,no data
Physical inactivity,2000,Nepal,Males,9.1896076,4.3221116,15.970362
Physical inactivity,2000,Nepal,Females,13.61928,6.5029993,23.327654
Physical inactivity,2001,Nepal,Males,9.2189293,4.5322556,15.562259
Physical inactivity,2001,Nepal,Females,13.140811,6.5313282,22.00705
Physical inactivity,2002,Nepal,Males,9.2515068,4.7448902,15.194421
Physical inactivity,2002,Nepal,Females,12.678263,6.5564609,20.794514
Physical inactivity,2003,Nepal,Males,9.2869816,4.9474082,14.938336
Physical inactivity,2003,Nepal,Females,12.230494,6.5630064,19.644564
Physical inactivity,2004,Nepal,Males,9.3241529,5.168395,14.673899
Physical inactivity,2004,Nepal,Females,11.796906,6.5685668,18.467804
Physical inactivity,2005,Nepal,Males,9.3625984,5.3798428,14.46504
Physical inactivity,2005,Nepal,Females,11.377824,6.5901213,17.492025
Physical inactivity,2006,Nepal,Males,9.4026823,5.5657439,14.196128
Physical inactivity,2006,Nepal,Females,10.974634,6.5607014,16.548307
Physical inactivity,2007,Nepal,Males,9.4440136,5.8010693,13.993759
Physical inactivity,2007,Nepal,Females,10.588573,6.5051117,15.70126
Physical inactivity,2008,Nepal,Males,9.4857368,6.0312171,13.822031
Physical inactivity,2008,Nepal,Females,10.21871,6.3899331,14.891556
Physical inactivity,2009,Nepal,Males,9.5277023,6.1759863,13.768944
Physical inactivity,2009,Nepal,Females,9.8642511,6.3096924,14.260904
Physical inactivity,2010,Nepal,Males,9.5697918,6.3486485,13.747469
Physical inactivity,2010,Nepal,Females,9.5241861,6.1932983,13.683699
Physical inactivity,2011,Nepal,Males,9.6129189,6.429513,13.784649
Physical inactivity,2011,Nepal,Females,9.1980619,5.9981318,13.118876
Physical inactivity,2012,Nepal,Males,9.6596251,6.4483852,13.756514
Physical inactivity,2012,Nepal,Females,8.8857441,5.7719493,12.713237
Physical inactivity,2013,Nepal,Males,9.7108088,6.4402208,13.977927
Physical inactivity,2013,Nepal,Females,8.5865459,5.5305352,12.465281
Physical inactivity,2014,Nepal,Males,9.7676287,6.4137092,14.200907
Physical inactivity,2014,Nepal,Females,8.2994366,5.1859584,12.204605
Physical inactivity,2015,Nepal,Males,9.8325281,6.3049555,14.397444
Physical inactivity,2015,Nepal,Females,8.0240488,4.8754926,12.031898
Physical inactivity,2016,Nepal,Males,9.9055958,6.1608067,14.771141
Physical inactivity,2016,Nepal,Females,7.7590985,4.5210471,11.954648
Physical inactivity,2017,Nepal,Males,9.9842319,6.0093021,15.179674
Physical inactivity,2017,Nepal,Females,7.5029397,4.1753454,11.952169
Physical inactivity,2018,Nepal,Males,10.066348,5.8671055,15.629244
Physical inactivity,2018,Nepal,Females,7.2543755,3.8521163,11.955624
Physical inactivity,2019,Nepal,Males,10.152924,5.7083702,16.062082
Physical inactivity,2019,Nepal,Females,7.0138774,3.5372355,11.892477
Physical inactivity,2020,Nepal,Males,10.245381,5.5440526,16.510386
Physical inactivity,2020,Nepal,Females,6.7823186,3.2279027,11.940207
Physical inactivity,2021,Nepal,Males,10.344032,5.3143373,17.151251
Physical inactivity,2021,Nepal,Females,6.5598273,2.9406846,12.026246
Physical inactivity,2022,Nepal,Males,10.44835,5.1469116,17.739437
Physical inactivity,2022,Nepal,Females,6.3460498,2.697094,12.111298
Physical inactivity,2001,Nepal,Males,81.94192,76.17815,86.55722
Physical inactivity,2001,Nepal,Females,84.59865,79.23965,88.77033
Physical inactivity,2002,Nepal,Males,81.92995,76.19614,86.52683
Physical inactivity,2002,Nepal,Females,84.64317,79.32755,88.78519
Physical inactivity,2003,Nepal,Males,81.91796,76.21123,86.49823
Physical inactivity,2003,Nepal,Females,84.68758,79.41248,88.80166
Physical inactivity,2004,Nepal,Males,81.90597,76.22339,86.47147
Physical inactivity,2004,Nepal,Females,84.73189,79.49444,88.81976
Physical inactivity,2005,Nepal,Males,81.89397,76.23258,86.44658
Physical inactivity,2005,Nepal,Females,84.77609,79.57342,88.83949
Physical inactivity,2006,Nepal,Males,81.88239,76.239,86.4241
Physical inactivity,2006,Nepal,Females,84.81895,79.64756,88.86012
Physical inactivity,2007,Nepal,Males,81.87079,76.24239,86.40356
Physical inactivity,2007,Nepal,Females,84.86172,79.71871,88.88243
Physical inactivity,2008,Nepal,Males,81.85919,76.24272,86.38497
Physical inactivity,2008,Nepal,Females,84.90439,79.78688,88.9064
Physical inactivity,2009,Nepal,Males,81.84759,76.23998,86.36836
Physical inactivity,2009,Nepal,Females,84.94695,79.85205,88.93206
Physical inactivity,2010,Nepal,Males,81.83598,76.23415,86.35375
Physical inactivity,2010,Nepal,Females,84.98943,79.91422,88.95941
Physical inactivity,2011,Nepal,Males,81.82394,76.22497,86.34064
Physical inactivity,2011,Nepal,Females,85.03301,79.97523,88.9892
Physical inactivity,2012,Nepal,Males,81.8119,76.21266,86.32955
Physical inactivity,2012,Nepal,Females,85.0765,80.03325,89.02066
Physical inactivity,2013,Nepal,Males,81.79985,76.19723,86.32049
Physical inactivity,2013,Nepal,Females,85.11988,80.08829,89.05379
Physical inactivity,2014,Nepal,Males,81.7878,76.17866,86.31346
Physical inactivity,2014,Nepal,Females,85.16315,80.14038,89.08856
Physical inactivity,2015,Nepal,Males,81.77573,76.15696,86.30846
Physical inactivity,2015,Nepal,Females,85.20633,80.18953,89.12497
Physical inactivity,2016,Nepal,Males,81.76325,76.13188,86.30499
Physical inactivity,2016,Nepal,Females,85.2506,80.23755,89.16376
Tobacco Use,2000,Nepal,Males,25823.24,13980.8,44396.89
Tobacco Use,2000,Nepal,Females,32781.62,17195.95,56351.02
Tobacco Use,2001,Nepal,Males,26448.76,14399.76,45301.23
Tobacco Use,2001,Nepal,Females,33088.54,17537.86,56406.24
Tobacco Use,2002,Nepal,Males,27414.5,14924.12,46990.95
Tobacco Use,2002,Nepal,Females,33905.05,18103.16,57623.76
Tobacco Use,2003,Nepal,Males,28981.17,15931.91,49342.87
Tobacco Use,2003,Nepal,Females,34625.72,18674.33,58423.9
Tobacco Use,2004,Nepal,Males,30511.53,16921.01,51501.07
Tobacco Use,2004,Nepal,Females,34869.06,18980.91,58422.33
Tobacco Use,2005,Nepal,Males,33143.25,18493.94,55584.8
Tobacco Use,2005,Nepal,Females,36275.3,19872.16,60630.3
Tobacco Use,2006,Nepal,Males,35976.72,20345.05,59632.19
Tobacco Use,2006,Nepal,Females,37459.85,20621.15,62261.11
Tobacco Use,2007,Nepal,Males,38412.34,21936.49,62966.83
Tobacco Use,2007,Nepal,Females,38728.83,21396.28,64059.61
Tobacco Use,2008,Nepal,Males,41261.85,23744.79,67084.73
Tobacco Use,2008,Nepal,Females,39958.52,22128.2,65861.65
Tobacco Use,2009,Nepal,Males,44310.86,25703.1,71476.81
Tobacco Use,2009,Nepal,Females,41312.4,22880.09,67968.96
Tobacco Use,2010,Nepal,Males,46102.86,26821.01,74204.53
Tobacco Use,2010,Nepal,Females,42521.32,23562.52,69718.37
Tobacco Use,2011,Nepal,Males,49148.42,28763.04,78647.41
Tobacco Use,2011,Nepal,Females,44399.84,24566.3,72617.73
Tobacco Use,2012,Nepal,Males,51040.21,30049.65,81330.01
Tobacco Use,2012,Nepal,Females,46191.61,25556.48,75492.09
Tobacco Use,2013,Nepal,Males,52276.39,30717.62,83524.86
Tobacco Use,2013,Nepal,Females,47871.75,26306.11,78591.59
Tobacco Use,2014,Nepal,Males,53264.51,31182.1,85318.16
Tobacco Use,2014,Nepal,Females,49503.04,27072.51,81490.78
Tobacco Use,2015,Nepal,Males,53704.11,31409.13,86156.64
Tobacco Use,2015,Nepal,Females,50915.67,27615.41,83986.89
Tobacco Use,2016,Nepal,Males,54237.54,31627.45,87137.99
Tobacco Use,2016,Nepal,Females,52646.57,28408.82,87128.24
Tobacco Use,2017,Nepal,Males,55778.12,32423.38,89694.76
Tobacco Use,2017,Nepal,Females,54578.27,29338.18,90467.73
Tobacco Use,2018,Nepal,Males,57671.27,33365.34,92691.14
Tobacco Use,2018,Nepal,Females,56495.48,30224.49,93774.38
Tobacco Use,2019,Nepal,Males,59210.32,34132.99,95294.98
Tobacco Use,2019,Nepal,Females,58062.43,30909.73,96583.38
Tobacco Use,2000,Nepal,Males,8458.222,5058.249,13612.32
Tobacco Use,2000,Nepal,Females,9122.037,5094.187,14918.25
Tobacco Use,2001,Nepal,Males,8756.558,5234.606,14105.64
Tobacco Use,2001,Nepal,Females,9230.315,5180.527,14994.4
Tobacco Use,2002,Nepal,Males,9045.447,5368.921,14615.93
Tobacco Use,2002,Nepal,Females,9432.737,5300.271,15268.39
Tobacco Use,2003,Nepal,Males,9791.284,5815.368,15820.25
Tobacco Use,2003,Nepal,Females,9698.759,5470.239,15648.81
Tobacco Use,2004,Nepal,Males,10464.52,6221.208,16849.14
Tobacco Use,2004,Nepal,Females,9769.25,5552.718,15683.75
Tobacco Use,2005,Nepal,Males,11477.51,6846.109,18386.78
Tobacco Use,2005,Nepal,Females,10090.13,5791.26,16174.5
Tobacco Use,2006,Nepal,Males,12656.07,7604.454,20103.54
Tobacco Use,2006,Nepal,Females,10423.33,5999.264,16610.6
Tobacco Use,2007,Nepal,Males,13699.79,8292.617,21603.19
Tobacco Use,2007,Nepal,Females,10806.92,6259.888,17187.58
Tobacco Use,2008,Nepal,Males,14935.07,9072.418,23412.36
Tobacco Use,2008,Nepal,Females,11162.43,6477.198,17689.86
Tobacco Use,2009,Nepal,Males,16271.45,9953.879,25297.67
Tobacco Use,2009,Nepal,Females,11579.81,6715.229,18321.31
Tobacco Use,2010,Nepal,Males,17058.81,10461.14,26475.38
Tobacco Use,2010,Nepal,Females,11938.17,6940.878,18797.4
Tobacco Use,2011,Nepal,Males,18379.58,11334.42,28318.35
Tobacco Use,2011,Nepal,Females,12465.95,7235.828,19631.52
Tobacco Use,2012,Nepal,Males,19179.38,11940.02,29280.09
Tobacco Use,2012,Nepal,Females,12932.22,7510.826,20359.73
Tobacco Use,2013,Nepal,Males,19710.65,12241.55,30183.94
Tobacco Use,2013,Nepal,Females,13352.78,7672.505,21156.29
Tobacco Use,2014,Nepal,Males,20134.99,12468.28,30810.37
Tobacco Use,2014,Nepal,Females,13752.34,7839.738,21934.21
Tobacco Use,2015,Nepal,Males,20341.73,12591.89,31094.3
Tobacco Use,2015,Nepal,Females,14089.11,7923.756,22654.71
Tobacco Use,2016,Nepal,Males,20568.46,12708.43,31519.09
Tobacco Use,2016,Nepal,Females,14506.54,8048.346,23492.24
Tobacco Use,2017,Nepal,Males,21250.27,13132.18,32585.53
Tobacco Use,2017,Nepal,Females,15079.31,8344.525,24470.89
Tobacco Use,2018,Nepal,Males,22105.76,13637.42,33859.5
Tobacco Use,2018,Nepal,Females,15674.46,8716.632,25399.67
Tobacco Use,2019,Nepal,Males,22800.82,14018.92,34958.18
Tobacco Use,2019,Nepal,Females,16153.31,8968.788,26180.22
Tobacco Use,2000,Nepal,Males,5854.102,3540.876,8730.973
Tobacco Use,2000,Nepal,Females,10241.21,5634.109,16005.99
Tobacco Use,2001,Nepal,Males,6125.494,3731.775,9094.498
Tobacco Use,2001,Nepal,Females,10521.48,5857.045,16286.94
Tobacco Use,2002,Nepal,Males,6479.681,3982.461,9578.25
Tobacco Use,2002,Nepal,Females,10839.81,6113.448,16778.65
Tobacco Use,2003,Nepal,Males,7143.108,4447.872,10521.34
Tobacco Use,2003,Nepal,Females,11277.07,6425.541,17350.71
Tobacco Use,2004,Nepal,Males,7670.324,4833.907,11187.3
Tobacco Use,2004,Nepal,Females,11418.46,6566.455,17464.99
Tobacco Use,2005,Nepal,Males,8468.712,5390.256,12262.15
Tobacco Use,2005,Nepal,Females,11853.57,6872.125,18071.32
Tobacco Use,2006,Nepal,Males,9453.591,6110.648,13568.45
Tobacco Use,2006,Nepal,Females,12331.67,7187.203,18724.37
Tobacco Use,2007,Nepal,Males,10288.21,6683.833,14617.06
Tobacco Use,2007,Nepal,Females,12774.37,7431.001,19293.16
Tobacco Use,2008,Nepal,Males,11263.82,7357.45,15969.89
Tobacco Use,2008,Nepal,Females,13213.48,7684.118,19895.25
Tobacco Use,2009,Nepal,Males,12222.45,8010.924,17278.43
Tobacco Use,2009,Nepal,Females,13651.82,7923.713,20556.62
Tobacco Use,2010,Nepal,Males,12743.71,8343.973,18073.56
Tobacco Use,2010,Nepal,Females,14004.32,8106.813,21098.97
Tobacco Use,2011,Nepal,Males,13747.09,8999.83,19502.31
Tobacco Use,2011,Nepal,Females,14642.95,8465.207,21891
Tobacco Use,2012,Nepal,Males,14361.9,9420.961,20380.77
Tobacco Use,2012,Nepal,Females,15258.44,8819.008,22779.88
Tobacco Use,2013,Nepal,Males,14712.32,9584.651,20971.76
Tobacco Use,2013,Nepal,Females,15735.63,9039.252,23594.88
Tobacco Use,2014,Nepal,Males,15020.32,9710.548,21562.05
Tobacco Use,2014,Nepal,Females,16258.79,9304.307,24388.64
Tobacco Use,2015,Nepal,Males,15081.08,9694.971,21733.74
Tobacco Use,2015,Nepal,Females,16624.93,9411.583,24916.15
Tobacco Use,2016,Nepal,Males,15205.23,9727.551,21933.7
Tobacco Use,2016,Nepal,Females,17180.8,9722.278,25794.06
Tobacco Use,2017,Nepal,Males,15594.35,9884.521,22534.49
Tobacco Use,2017,Nepal,Females,17724.03,9983.665,26619.63
Tobacco Use,2018,Nepal,Males,16052.86,10062.06,23175.65
Tobacco Use,2018,Nepal,Females,18250.84,10124.49,27467.8
Tobacco Use,2019,Nepal,Males,16365.97,10230.28,23674.34
Tobacco Use,2019,Nepal,Females,18637.74,10247.59,28091.19
Tobacco Use,2019,Nepal,Males,1509.757644,no data,no data
Tobacco Use,2019,Nepal,Females,2076.264529,no data,no data
Tobacco Use,2000,Nepal,Males,459.4534,no data,no data
Tobacco Use,2000,Nepal,Females,500.9671,no data,no data
Tobacco Use,2010,Nepal,Males,600.0223,no data,no data
Tobacco Use,2010,Nepal,Females,515.1641,no data,no data
Tobacco Use,2015,Nepal,Males,662.8102,no data,no data
Tobacco Use,2015,Nepal,Females,541.2856,no data,no data
Tobacco Use,2019,Nepal,Males,673.5441,no data,no data
Tobacco Use,2019,Nepal,Females,543.5753,no data,no data
Tobacco Use,2000,Nepal,Males,161.7744,no data,no data
Tobacco Use,2000,Nepal,Females,148.9047,no data,no data
Tobacco Use,2010,Nepal,Males,227.804,no data,no data
Tobacco Use,2010,Nepal,Females,149.9843,no data,no data
Tobacco Use,2015,Nepal,Males,255.333,no data,no data
Tobacco Use,2015,Nepal,Females,153.8401,no data,no data
Tobacco Use,2019,Nepal,Males,262.8762,no data,no data
Tobacco Use,2019,Nepal,Females,154.2,no data,no data
Tobacco Use,2000,Nepal,Males,129.5713,no data,no data
Tobacco Use,2000,Nepal,Females,176.1776,no data,no data
Tobacco Use,2010,Nepal,Males,184.5325,no data,no data
Tobacco Use,2010,Nepal,Females,182.4913,no data,no data
Tobacco Use,2015,Nepal,Males,199.6934,no data,no data
Tobacco Use,2015,Nepal,Females,187.8179,no data,no data
Tobacco Use,2019,Nepal,Males,197.9345,no data,no data
Tobacco Use,2019,Nepal,Females,184.2,no data,no data
Tobacco Use,2000,Nepal,Males,74.2,61.6,86.8
Tobacco Use,2000,Nepal,Females,55.2,49.7,60.8
Tobacco Use,2005,Nepal,Males,67.5,56.7,78.3
Tobacco Use,2005,Nepal,Females,41.5,33.6,49.4
Tobacco Use,2007,Nepal,Males,64.1,52.9,75.2
Tobacco Use,2007,Nepal,Females,35.7,28.6,42.8
Tobacco Use,2010,Nepal,Males,59.9,49.7,70.2
Tobacco Use,2010,Nepal,Females,28.1,22.4,33.9
Tobacco Use,2015,Nepal,Males,53.6,44.7,62.4
Tobacco Use,2015,Nepal,Females,18.9,15.7,22.2
Tobacco Use,2020,Nepal,Males,47.8,38.3,57.4
Tobacco Use,2020,Nepal,Females,12.7,9.8,15.7
Tobacco Use,2021,Nepal,Males,46.8,38.1,55.6
Tobacco Use,2021,Nepal,Females,11.9,9.6,14.2
Tobacco Use,2022,Nepal,Males,45.7,36.6,54.8
Tobacco Use,2022,Nepal,Females,10.9,8.5,13.4
Tobacco Use,2000,Nepal,Males,47.5,39.5,55.4
Tobacco Use,2000,Nepal,Females,40.6,32.8,48.3
Tobacco Use,2005,Nepal,Males,41.7,34.2,49.1
Tobacco Use,2005,Nepal,Females,25.8,21,30.6
Tobacco Use,2007,Nepal,Males,39.3,33.3,45.3
Tobacco Use,2007,Nepal,Females,21.4,17.6,25.3
Tobacco Use,2010,Nepal,Males,36.6,30.6,42.7
Tobacco Use,2010,Nepal,Females,16.3,13.1,19.4
Tobacco Use,2015,Nepal,Males,32.5,26.7,38.3
Tobacco Use,2015,Nepal,Females,10.3,8.2,12.4
Tobacco Use,2020,Nepal,Males,28.6,22.9,34.3
Tobacco Use,2020,Nepal,Females,6.5,5.1,8
Tobacco Use,2021,Nepal,Males,27.9,22.5,33.3
Tobacco Use,2021,Nepal,Females,5.9,4.8,7
Tobacco Use,2022,Nepal,Males,27.4,22,32.7
Tobacco Use,2022,Nepal,Females,5.4,4.1,6.7
